	asin	reviewer_id	category	freq	sentence	num_review	num_sentence	sen_length
0	B00004Z0YC	AASH83SNPTUXG	Tools & Home Improvement	7	These are extremely weak if you need to swing a heavy door.	1	1	12
1	B00004Z0YC	AASH83SNPTUXG	Tools & Home Improvement	7	I have a solid wood door going into my basement and two of them can not close it completely, and yes I adjusted the tension to the max.	1	2	28
2	B00004Z0YC	AASH83SNPTUXG	Tools & Home Improvement	7	If you are using it for a hollow core door they may work.	1	3	13
3	B00004Z0YC	AASH83SNPTUXG	Tools & Home Improvement	7	Anything other than that, these are useless.	1	4	7
4	B00004Z0YC	AASH83SNPTUXG	Tools & Home Improvement	7	Use the Everbuilt spring hinges which work great but require a little more work as you have to replace the whole hinge rather than just the pin.	1	5	27
5	B00004Z0YC	A2PQ1IZY7T6QXY	Tools & Home Improvement	7	This is the 6th one of these that I've owned - all for the same door.	2	1	14
6	B00004Z0YC	A2PQ1IZY7T6QXY	Tools & Home Improvement	7	they work well - for a while, but always crap out after a year or two and have to be replaced with a new one.	2	2	24
7	B00004Z0YC	A2PQ1IZY7T6QXY	Tools & Home Improvement	7	I have tried fixing the broken ones, but they bend or the spring comes loose and they just can't be repaired.	2	3	21
8	B00004Z0YC	A2PQ1IZY7T6QXY	Tools & Home Improvement	7	I have to use three of them to actually close my door - one one each of the three hinges - , but it is a large and heavy door and used several times a day.	2	4	33
9	B00004Z0YC	A2PQ1IZY7T6QXY	Tools & Home Improvement	7	These are NOT good for commercial use - only residential and not for too heavy of a door either.	2	5	18
10	B00004Z0YC	A2PQ1IZY7T6QXY	Tools & Home Improvement	7	However, they are inexpensive so replacing them is not too bad, easy to install, and unobtrusive.	2	6	16
11	B00004Z0YC	A2PQ1IZY7T6QXY	Tools & Home Improvement	7	I would suggest buying twice the number you think you'll need so that you'll have replacements when they inevitably break.	2	7	20
12	B00004Z0YC	A13VY0ZQM7QBAJ	Tools & Home Improvement	7	No need to drill holes on door frame/door3.	3	3	7
13	B00004Z0YC	A13VY0ZQM7QBAJ	Tools & Home Improvement	7	Easy to setupCons:1.	3	4	2
14	B00004Z0YC	A13VY0ZQM7QBAJ	Tools & Home Improvement	7	It lost its functionality within 1 month.2.	3	5	5
15	B00004Z0YC	A13VY0ZQM7QBAJ	Tools & Home Improvement	7	Its door-pressing plate slightly damaged my door frame.It'd be 4-star if it hadn't broke so fast.	3	6	13
16	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	I was disappointed by the strength of the spring on this.	4	1	11
17	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	I used it on very light, hollow, standard size closet door.	4	2	11
18	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	Even at the tightest setting it would barely close the door.	4	3	11
19	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	I was able to improve it a little by jamming a small piece of cardboard between one of `arms' and the door to make the spring force even tighter.	4	4	29
20	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	I lubricated the other hinges.	4	5	5
21	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	The door swings with almost no resistance.	4	6	7
22	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	Despite this the device barely closes it.	4	7	7
23	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	In fact, even with all this it will not really close the door.	4	8	13
24	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	It swings it to the point where the latch meets the frame.	4	9	12
25	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	It does not have the strength to actually latch the door.	4	10	11
26	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	I was hoping to use this to keep the cat out of the walk-in closet.	4	11	14
27	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	However, because the door does not actually latch, the cat can push the door open and get in.	4	12	18
28	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	I suspect that if you added two of these to each door it might work, but if I'm going to spend that much, there are probably better options.	4	13	28
29	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	Installation is kind of a pain too.	4	14	7
30	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	I spent at least a half hour trying to intall this and get it to work properly.	4	15	17
31	B00004Z0YC	A3TB9HNQR54B5V	Tools & Home Improvement	7	Overall I cannot recommend this product.	4	16	7
32	B00004Z0YC	A3MLCRWVNFR427	Tools & Home Improvement	7	Sorry Stanley but this product failed my expectations.	5	1	8
33	B00004Z0YC	A3MLCRWVNFR427	Tools & Home Improvement	7	I installed this product to the door leading to my garage.	5	2	11
34	B00004Z0YC	A3MLCRWVNFR427	Tools & Home Improvement	7	I could not think of any other door I could use this for so I proceeded with my installation.	5	3	19
