	asin	reviewer_id	category	freq	sentence	num_review	num_sentence	sen_length
0	B000DZTS2I	A3R0RVO90YCOSR	Baby	75	This is the only carrier that my daughter would use and it was by far my favorite.	1	1	17
1	B000DZTS2I	A3R0RVO90YCOSR	Baby	75	It is super easy to sling over your shoulder and fit your little one into without a lot of prep or finagling.	1	2	22
2	B000DZTS2I	A3R0RVO90YCOSR	Baby	75	It felt very natural and intuitive unlike other carriers I tried.	1	3	11
3	B000DZTS2I	A3R0RVO90YCOSR	Baby	75	Also, if the baby falls asleep while you're wearing her, you can lie the baby down on the bed and slip yourself out of the sling without waking her.	1	4	29
4	B000DZTS2I	A3R0RVO90YCOSR	Baby	75	(It takes a bit of practice, but it is very do-able) I highly recommend this sling.	1	5	15
5	B000DZTS2I	ASL0Y3FCQ4FQB	Baby	75	Loved the sling.	2	1	3
6	B000DZTS2I	ASL0Y3FCQ4FQB	Baby	75	I just followed instructions and viola!	2	2	6
7	B000DZTS2I	ASL0Y3FCQ4FQB	Baby	75	Love the sling and how compact it.	2	3	7
8	B000DZTS2I	ASL0Y3FCQ4FQB	Baby	75	I don't like the pattern too much but everyone else seems to like it:) but most of all baby likes it	2	4	21
9	B000DZTS2I	A1DDWJ44U308J4	Baby	75	I was a little worried about going cheap with a sling but I'm so glad I got this.	3	1	18
10	B000DZTS2I	A1DDWJ44U308J4	Baby	75	The other brand names start out at $60 at least!	3	2	9
11	B000DZTS2I	A1DDWJ44U308J4	Baby	75	My daughter is now 1 and we've been using this sling since she was 4 months.	3	3	14
12	B000DZTS2I	A1DDWJ44U308J4	Baby	75	We both LOVE it!	3	4	4
13	B000DZTS2I	A1DDWJ44U308J4	Baby	75	I've had no problems with seams coming loose and have washed it several times.	3	5	14
14	B000DZTS2I	A1DDWJ44U308J4	Baby	75	I like the shoulder pad - provides padding without being too bulky.	3	6	11
15	B000DZTS2I	A1DDWJ44U308J4	Baby	75	I've gotten so many compliments on it.	3	7	7
16	B000DZTS2I	A1DDWJ44U308J4	Baby	75	Love it!	3	8	2
17	B000DZTS2I	A1DDWJ44U308J4	Baby	75	It does require some practice and getting used to for both mom and baby so if you're having difficulties be patient.	3	9	21
18	B000DZTS2I	AF9OYN557Z77I	Baby	75	This is a great sling for the price.	4	1	8
19	B000DZTS2I	AF9OYN557Z77I	Baby	75	I actually like the color of it better in person.	4	2	10
20	B000DZTS2I	AF9OYN557Z77I	Baby	75	The pictue makes it look kind of weird.	4	3	8
21	B000DZTS2I	AF9OYN557Z77I	Baby	75	My 5 week old likes being cradled in this.	4	4	8
22	B000DZTS2I	AF9OYN557Z77I	Baby	75	Its also an amazing price compared to other slings and I think this one works just as well.	4	5	18
23	B000DZTS2I	AF9OYN557Z77I	Baby	75	Its worth giving a try b/c the price is right.	4	6	9
24	B000DZTS2I	A36Z9FG2A90F60	Baby	75	I haven't tried this with my newborn yet, but I used this sling ALL THE TIME with my other baby!	5	1	20
