	asin	reviewer_id	category	freq	sentence	num_review	num_sentence	sen_length
0	B00074B67A	A8ANJNZAZQ6IQ	Music & Instruments	5	I ordered three of these ...so far!Very affordable and good quality.	1	1	12
1	B00074B67A	A8ANJNZAZQ6IQ	Music & Instruments	5	Made in Canada.Keeps wireless unit very snug and tight.Easy in and out with Velcro retaining strap.	1	2	14
2	B00074B67A	A8ANJNZAZQ6IQ	Music & Instruments	5	(all leather.	1	3	2
3	B00074B67A	A8ANJNZAZQ6IQ	Music & Instruments	5	)I use the little plastic flat ring on the bottom to loop my strap through which keeps it tight against the guitar strap.The width of the slots are 1 inch and 1/16&#34; or approximately 27 mm wide.	1	4	33
4	B00074B67A	A8ANJNZAZQ6IQ	Music & Instruments	5	The leather will bend a little to allow a slightly larger and tighter fit.These are much better than I suspected and have a few expensive Levy's classic padded straps.	1	5	28
5	B00074B67A	A8ANJNZAZQ6IQ	Music & Instruments	5	They fit each other like a glove and are very high quality without getting ridiculous or gawdy.If you click on the item and go to the product page I have uploaded some photos of actual use and close-ups.	1	6	36
6	B00074B67A	A3K6M4WXNTYQEM	Music & Instruments	5	I purchased this item and immediatly noticed upon arrival that the slits in which the strap go into are way too small for a typical strap.	2	1	26
7	B00074B67A	A3K6M4WXNTYQEM	Music & Instruments	5	Way too small, maybe like a third of the width.	2	2	10
8	B00074B67A	A3K6M4WXNTYQEM	Music & Instruments	5	I just have a normal planet waves strap, and it does not fit.	2	3	13
9	B00074B67A	A3K6M4WXNTYQEM	Music & Instruments	5	However, it does hold the XDS transmitter nicely and securely.	2	4	10
10	B00074B67A	A3K6M4WXNTYQEM	Music & Instruments	5	So looks like I will have to get creative with duct tape or something.UPDATE:When attached with rubber bands to my planet waves strap, it stays on pretty snugly.	2	5	28
11	B00074B67A	A3K6M4WXNTYQEM	Music & Instruments	5	But you need to attach it with something.	2	6	8
12	B00074B67A	A23HJIRA5PIMG0	Music & Instruments	5	I really like it!!!!!	3	1	4
13	B00074B67A	A23HJIRA5PIMG0	Music & Instruments	5	You have to have a Levy's strap to use this but since they are the most durable and comfortable I already own two of them.	3	2	25
14	B00074B67A	A23HJIRA5PIMG0	Music & Instruments	5	I never have to worry about the transmitter hitting the floor.	3	3	11
15	B00074B67A	A23HJIRA5PIMG0	Music & Instruments	5	I check the battery level when I am not playing, the strap goes over the leds, but that is a minor issue.	3	4	22
16	B00074B67A	A23HJIRA5PIMG0	Music & Instruments	5	Most good wireless transmitters only use one or two batteries.	3	5	10
17	B00074B67A	A23HJIRA5PIMG0	Music & Instruments	5	I always use new ones so I know I have way more juice then I need for my practice or whatever.This is very ruggedly made I think it will last for ever.	3	6	31
18	B00074B67A	A2MIP3AQVSF2SS	Music & Instruments	5	What's most impressive isn't the top-drawer leather and craftsmanship -- that goes without saying from Levy's.	4	1	14
19	B00074B67A	A2MIP3AQVSF2SS	Music & Instruments	5	it's the clever design, the way it fits onto almost any guitar strap, adjusts to almost any position, and adjusts to (almost) any small wireless transmitter.	4	2	26
20	B00074B67A	A2MIP3AQVSF2SS	Music & Instruments	5	transmitter, not receiver!	4	3	3
21	B00074B67A	A1OGTL9EBDTK3N	Music & Instruments	5	I like it that it fits well on my strap and that it has a good snug hold on the receiver	5	1	21
22	B000A1HU1G	A3CUYX2VXZM9KO	Music & Instruments	5	I was looking for a thin crash on a budget and I gave this company a try and I couldnt be more happy..I had reservations at first but when I installed it on my set and used it today I was very surprised..	6	1	44
23	B000A1HU1G	A3CUYX2VXZM9KO	Music & Instruments	5	It hasa great hissing crash that lingers a bit as a much more expensive cymbal would have.	6	2	17
24	B000A1HU1G	A3CUYX2VXZM9KO	Music & Instruments	5	This companyputs out a good cymbal and I have a combination of all of the top line names on my set.	6	3	21
25	B000A1HU1G	APVLFUAI3IDF7	Music & Instruments	5	It's made from China, but very please for me, sound so warm and vibration much better than famous brand.	7	1	19
26	B000A1HU1G	APVLFUAI3IDF7	Music & Instruments	5	Will buy again with other size.	7	2	6
27	B000A1HU1G	APVLFUAI3IDF7	Music & Instruments	5	Which 6 stars.	7	3	2
28	B000A1HU1G	A2F42NSN3HKRCU	Music & Instruments	5	this is honestly my favorite cymbal out of all 9 cymbals that I possess and use.	8	1	15
29	B000A1HU1G	A2F42NSN3HKRCU	Music & Instruments	5	very brilliant and resonant, definitely sounds like it costs a lot more than the actual price.	8	2	16
30	B000A1HU1G	A2F42NSN3HKRCU	Music & Instruments	5	trust this cymbal once and you won't be disappointed.	8	3	9
31	B000A1HU1G	A2F42NSN3HKRCU	Music & Instruments	5	it lasts a pretty long while too.	8	4	7
32	B000A1HU1G	A2F42NSN3HKRCU	Music & Instruments	5	it's a thin splash so it does tend to break after about 8 months of use er so, but to replace it is dirt cheap so not really a big issue there.	8	5	31
33	B000A1HU1G	A2F42NSN3HKRCU	Music & Instruments	5	all in all I definitely recommend trying this product	8	6	9
34	B000A1HU1G	AFS3FQR5JSDVJ	Music & Instruments	5	Wuhan makes great products for the money.	9	1	7
35	B000A1HU1G	AFS3FQR5JSDVJ	Music & Instruments	5	I have the 18&#34; medium crash and so I decided to try the 16&#34;, both are great cymbals for the buck.	9	2	19
36	B000A1HU1G	AFS3FQR5JSDVJ	Music & Instruments	5	If you close your eyes you would swear you were using a Zylgian from the 60's or 70's.	9	3	16
37	B000A1HU1G	AFS3FQR5JSDVJ	Music & Instruments	5	Nice tight crash with some great overtones heard in more expensive cymbals,  With any cymbal it is the way that you play it that makes it sound great, so with a little drum finese you can get a great sound out of it, the 18&#34; is a bit warmer than the 16&#34;, the 16&#34; sounds well smaller and a little less sustain a bit colder than the 18&#34;, bought 4 Wuhans, the 16&#34;,18&#34; 21&#34;(ride) and a 12&#34; splash.	9	4	71
38	B000A1HU1G	AFS3FQR5JSDVJ	Music & Instruments	5	Will review each one as they come in from Amazon.	9	5	10
39	B000A1HU1G	AFS3FQR5JSDVJ	Music & Instruments	5	Why the 4 stars?....well its not a higher end or classic zylgian but damn close, if your on a budget like I am, go for Wuhans.	9	6	26
40	B000A1HU1G	AFS3FQR5JSDVJ	Music & Instruments	5	I have been a producer and multi instrumentalist for years, this is a really good product and excellent 16&#34; crash.	9	7	19
41	B000A1HU1G	AFS3FQR5JSDVJ	Music & Instruments	5	Wuhan really impresses me.	9	8	4
42	B000A1HU1G	AFS3FQR5JSDVJ	Music & Instruments	5	There are some great video's of Wuhans on You Tube, you should really check those out before buying Wuhans, or any cymbal for that matter.	9	9	25
43	B000A1HU1G	AFS3FQR5JSDVJ	Music & Instruments	5	I am very pleased with this 16&#34; crash!	9	10	7
44	B000A1HU1G	A1OGTL9EBDTK3N	Music & Instruments	5	Nice cymbal, better price .	10	1	4
